book_names,book_urls,author_name,avg_rating,no_of_ratings,img_src,my_rating,no_of_pages,image_name
"Leviathan Wakes (The Expanse, #1)",https://www.goodreads.com/book/show/8855321-leviathan-wakes,James S.A. Corey,4.31,317662,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411013134i/8855321._SY75_.jpg,0.0,561.0,cover_917.png
Before I Fall,https://www.goodreads.com/book/show/6482837-before-i-fall,Lauren Oliver,3.88,345993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361044695i/6482837._SY75_.jpg,0.0,470.0,cover_918.png
In Her Shoes,https://www.goodreads.com/book/show/14758.In_Her_Shoes,Jennifer Weiner,3.83,226232,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435252471i/14758._SY75_.jpg,0.0,537.0,cover_919.png
"Crossed (Matched, #2)",https://www.goodreads.com/book/show/15812814-crossed,Ally Condie,3.52,258761,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374335939i/15812814._SY75_.jpg,0.0,367.0,cover_920.png
The Sun and Her Flowers,https://www.goodreads.com/book/show/35606560-the-sun-and-her-flowers,Rupi Kaur,4.08,376175,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499791446i/35606560._SY75_.jpg,0.0,256.0,cover_921.png
Uprooted,https://www.goodreads.com/book/show/22544764-uprooted,Naomi Novik,4.02,263104,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550135418i/22544764._SX50_.jpg,0.0,438.0,cover_922.png
Recursion,https://www.goodreads.com/book/show/42046112-recursion,Blake Crouch,4.17,313756,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1750526564i/42046112._SX50_.jpg,0.0,329.0,cover_923.png
The Rose Code,https://www.goodreads.com/book/show/53914938-the-rose-code,Kate Quinn,4.44,367519,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1596553679i/53914938._SX50_.jpg,0.0,656.0,cover_924.png
"Zero to One: Notes on Startups, or How to Build the Future",https://www.goodreads.com/book/show/18050143-zero-to-one,Peter Thiel,4.15,398016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630663027i/18050143._SY75_.jpg,0.0,195.0,cover_925.png
"Death on the Nile (Hercule Poirot, #18)",https://www.goodreads.com/book/show/131359.Death_on_the_Nile,Agatha Christie,4.12,305358,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486837149i/131359._SY75_.jpg,4.0,352.0,cover_926.png
Sophie’s World,https://www.goodreads.com/book/show/10959.Sophie_s_World,Jostein Gaarder,3.97,281810,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343459906i/10959._SY75_.jpg,0.0,403.0,cover_927.png
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",https://www.goodreads.com/book/show/6289283-born-to-run,Christopher McDougall,4.30,233593,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631519495i/6289283._SY75_.jpg,0.0,287.0,cover_928.png
Know My Name,https://www.goodreads.com/book/show/50196744-know-my-name,Chanel Miller,4.68,256731,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567612158l/50196744._SX50_SY75_.jpg,0.0,384.0,cover_929.png
Wrong Place Wrong Time,https://www.goodreads.com/book/show/59947696-wrong-place-wrong-time,Gillian McAllister,3.96,460779,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659457434i/59947696._SY75_.jpg,0.0,416.0,cover_930.png
"The Poppy War (The Poppy War, #1)",https://www.goodreads.com/book/show/35068705-the-poppy-war,R.F. Kuang,4.16,476913,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515691735i/35068705._SY75_.jpg,0.0,545.0,cover_931.png
The Neverending Story,https://www.goodreads.com/book/show/27712.The_Neverending_Story,Michael Ende,4.18,220591,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554230952i/27712._SY75_.jpg,0.0,396.0,cover_932.png
"The Walking Dead, Vol. 1: Days Gone Bye",https://www.goodreads.com/book/show/138398.The_Walking_Dead_Vol_1,Robert Kirkman,4.27,242479,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389233242i/138398._SY75_.jpg,0.0,144.0,cover_933.png
"Something Blue (Darcy & Rachel, #2)",https://www.goodreads.com/book/show/42155.Something_Blue,Emily Giffin,3.94,232431,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442612396i/42155._SY75_.jpg,0.0,338.0,cover_934.png
On Earth We're Briefly Gorgeous,https://www.goodreads.com/book/show/41880609-on-earth-we-re-briefly-gorgeous,Ocean Vuong,4.01,403028,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615580168i/41880609._SX50_.jpg,0.0,246.0,cover_935.png
Convenience Store Woman,https://www.goodreads.com/book/show/38357895-convenience-store-woman,Sayaka Murata,3.67,371649,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523623053i/38357895._SY75_.jpg,3.0,163.0,cover_936.png
The Starless Sea,https://www.goodreads.com/book/show/43575115-the-starless-sea,Erin Morgenstern,3.84,233799,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617715077i/43575115._SY75_.jpg,0.0,498.0,cover_937.png
"1st to Die (Women's Murder Club, #1)",https://www.goodreads.com/book/show/13137.1st_to_Die,James Patterson,4.10,358551,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522906581i/13137._SY75_.jpg,0.0,424.0,cover_938.png
The Paris Wife,https://www.goodreads.com/book/show/8683812-the-paris-wife,Paula McLain,3.82,304824,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320545874i/8683812._SX50_.jpg,0.0,336.0,cover_939.png
"Words of Radiance (The Stormlight Archive, #2)",https://www.goodreads.com/book/show/17332218-words-of-radiance,Brandon Sanderson,4.76,484844,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1728768241i/17332218._SY75_.jpg,0.0,1088.0,cover_940.png
Fast Food Nation: The Dark Side of the All-American Meal,https://www.goodreads.com/book/show/1097.Fast_Food_Nation,Eric Schlosser,3.75,206496,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554229727i/1097._SY75_.jpg,0.0,383.0,cover_941.png
The Outsider (Holly Gibney #1),https://www.goodreads.com/book/show/36124936-the-outsider,Stephen King,4.01,379617,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524596540i/36124936._SY75_.jpg,0.0,561.0,cover_942.png
"Sabriel (Abhorsen, #1)",https://www.goodreads.com/book/show/518848.Sabriel,Garth Nix,4.16,218227,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293655399i/518848._SY75_.jpg,0.0,491.0,cover_943.png
Journey to the Center of the Earth,https://www.goodreads.com/book/show/32829.Journey_to_the_Center_of_the_Earth,Jules Verne,3.85,224590,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389754903i/32829._SY75_.jpg,0.0,240.0,cover_944.png
"Obsidian (Lux, #1)",https://www.goodreads.com/book/show/12578077-obsidian,Jennifer L. Armentrout,4.13,296073,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328275091i/12578077._SY75_.jpg,0.0,335.0,cover_945.png
Truly Madly Guilty,https://www.goodreads.com/book/show/26247008-truly-madly-guilty,Liane Moriarty,3.60,316774,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491249206i/26247008._SY75_.jpg,0.0,432.0,cover_946.png
Homo Deus: A History of Tomorrow,https://www.goodreads.com/book/show/31138556-homo-deus,Yuval Noah Harari,4.18,286929,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468760805i/31138556._SY75_.jpg,0.0,450.0,cover_947.png
"A Touch of Darkness (Hades x Persephone Saga, #1)",https://www.goodreads.com/book/show/55215339-a-touch-of-darkness,Scarlett St. Clair,3.80,429374,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611948296i/55215339._SY75_.jpg,0.0,379.0,cover_948.png
"A Thousand Boy Kisses (A Thousand Boy Kisses, #1)",https://www.goodreads.com/book/show/25912358-a-thousand-boy-kisses,Tillie Cole,4.04,455762,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453299050i/25912358._SX50_.jpg,0.0,316.0,cover_949.png
"The Heir (The Selection, #4)",https://www.goodreads.com/book/show/22918050-the-heir,Kiera Cass,3.62,401956,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422993526i/22918050._SY75_.jpg,0.0,342.0,cover_950.png
Winter Garden,https://www.goodreads.com/book/show/6668467-winter-garden,Kristin Hannah,4.28,423737,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265932201i/6668467._SY75_.jpg,0.0,394.0,cover_951.png
The Maidens,https://www.goodreads.com/book/show/45300567-the-maidens,Alex Michaelides,3.62,440178,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1608557750i/45300567._SY75_.jpg,0.0,337.0,cover_952.png
"My Brilliant Friend (Neapolitan Novels, #1)",https://www.goodreads.com/book/show/35036409-my-brilliant-friend,Elena Ferrante,4.05,465644,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493655783i/35036409._SY75_.jpg,4.0,331.0,cover_953.png
"The Girl with All the Gifts (The Girl With All the Gifts, #1)",https://www.goodreads.com/book/show/17235026-the-girl-with-all-the-gifts,M.R. Carey,3.95,244691,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403033579i/17235026._SY75_.jpg,0.0,461.0,cover_954.png
"Still Life (Chief Inspector Armand Gamache, #1)",https://www.goodreads.com/book/show/338691.Still_Life,Louise Penny,3.90,283350,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1324373974i/338691._SY75_.jpg,0.0,293.0,cover_955.png
"Annihilation (Southern Reach, #1)",https://www.goodreads.com/book/show/17934530-annihilation,Jeff Vandermeer,3.80,301464,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403941587i/17934530._SX50_.jpg,4.0,195.0,cover_956.png
Before I Go to Sleep,https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,S.J. Watson,3.90,367736,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358353512i/9736930._SY75_.jpg,0.0,359.0,cover_957.png
"The Bear and the Nightingale (The Winternight Trilogy, #1)",https://www.goodreads.com/book/show/25489134-the-bear-and-the-nightingale,Katherine Arden,4.09,232879,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611440212i/25489134._SX50_.jpg,0.0,319.0,cover_958.png
"The Iron King (The Iron Fey, #1)",https://www.goodreads.com/book/show/6644117-the-iron-king,Julie Kagawa,3.87,218392,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327877670i/6644117._SY75_.jpg,0.0,363.0,cover_959.png
"An Offer From a Gentleman (Bridgertons, #3)",https://www.goodreads.com/book/show/9408584-an-offer-from-a-gentleman,Julia Quinn,3.94,402163,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346380157i/9408584._SY75_.jpg,0.0,390.0,cover_960.png
"Foundation and Empire (Foundation, #2)",https://www.goodreads.com/book/show/29581.Foundation_and_Empire,Isaac Asimov,4.22,225942,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391454612i/29581._SY75_.jpg,0.0,256.0,cover_961.png
"Are You There God? It’s Me, Margaret",https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret,Judy Blume,3.95,255540,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388356524i/37732._SY75_.jpg,0.0,149.0,cover_962.png
Orphan Train,https://www.goodreads.com/book/show/15818107-orphan-train,Christina Baker Kline,4.20,463471,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362409483i/15818107._SY75_.jpg,0.0,278.0,cover_963.png
"Death Note, Vol. 1: Boredom (Death Note, #1)",https://www.goodreads.com/book/show/13615.Death_Note_Vol_1,Tsugumi Ohba,4.47,359911,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419952134i/13615._SY75_.jpg,0.0,195.0,cover_964.png
The Canterbury Tales,https://www.goodreads.com/book/show/2696.The_Canterbury_Tales,Geoffrey Chaucer,3.53,237684,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261208589i/2696._SY75_.jpg,0.0,504.0,cover_965.png
The Turn of the Key,https://www.goodreads.com/book/show/42080142-the-turn-of-the-key,Ruth Ware,3.91,327261,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548204800i/42080142._SY75_.jpg,0.0,337.0,cover_966.png
"Guards! Guards! (Discworld, #8; City Watch, #1)",https://www.goodreads.com/book/show/64216.Guards_Guards_,Terry Pratchett,4.34,235318,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431127356i/64216._SY75_.jpg,0.0,376.0,cover_967.png
"Reflected in You (Crossfire, #2)",https://www.goodreads.com/book/show/13596809-reflected-in-you,Sylvia Day,4.29,365121,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477802540i/13596809._SX50_.jpg,0.0,338.0,cover_968.png
An American Marriage,https://www.goodreads.com/book/show/33590210-an-american-marriage,Tayari Jones,3.93,385103,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491493625i/33590210._SY75_.jpg,0.0,308.0,cover_969.png
My Grandmother Asked Me to Tell You She's Sorry,https://www.goodreads.com/book/show/23604559-my-grandmother-asked-me-to-tell-you-she-s-sorry,Fredrik Backman,4.07,287830,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461904020i/23604559._SX50_.jpg,0.0,372.0,cover_970.png
"King's Cage (Red Queen, #3)",https://www.goodreads.com/book/show/30226723-king-s-cage,Victoria Aveyard,3.88,296818,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467121158i/30226723._SY75_.jpg,0.0,520.0,cover_971.png
"The Graham Effect (Campus Diaries, #1)",https://www.goodreads.com/book/show/123255391-the-graham-effect,Elle Kennedy,4.17,234638,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700730648i/123255391._SY75_.jpg,0.0,498.0,cover_972.png
"The Circle (The Circle, #1)",https://www.goodreads.com/book/show/18302455-the-circle,Dave Eggers,3.43,230722,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376419833i/18302455._SX50_.jpg,1.0,493.0,cover_973.png
The Haunting of Hill House,https://www.goodreads.com/book/show/89717.The_Haunting_of_Hill_House,Shirley Jackson,3.81,393076,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327871336i/89717._SY75_.jpg,3.0,182.0,cover_974.png
Hamnet,https://www.goodreads.com/book/show/43890641-hamnet,Maggie O'Farrell,4.19,360109,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574943819i/43890641._SY75_.jpg,4.0,372.0,cover_975.png
The Plague,https://www.goodreads.com/book/show/11989.The_Plague,Albert Camus,4.02,313758,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503362434i/11989._SY75_.jpg,5.0,308.0,cover_976.png
"Wizard and Glass (The Dark Tower, #4)",https://www.goodreads.com/book/show/5096.Wizard_and_Glass,Stephen King,4.27,219758,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327946510i/5096._SY75_.jpg,0.0,896.0,cover_977.png
"The Exorcist (The Exorcist, #1)",https://www.goodreads.com/book/show/179780.The_Exorcist,William Peter Blatty,4.21,270953,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1731395907i/179780._SY75_.jpg,0.0,385.0,cover_978.png
Klara and the Sun,https://www.goodreads.com/book/show/54120408-klara-and-the-sun,Kazuo Ishiguro,3.74,432490,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603206535i/54120408._SY75_.jpg,2.0,303.0,cover_979.png
The Storied Life of A.J. Fikry,https://www.goodreads.com/book/show/18293427-the-storied-life-of-a-j-fikry,Gabrielle Zevin,4.04,357862,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404582137i/18293427._SX50_.jpg,0.0,260.0,cover_980.png
"The Risk (Mindf*ck, #1)",https://www.goodreads.com/book/show/33131867-the-risk,S.T. Abby,4.25,369431,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1760641915i/33131867._SY75_.jpg,0.0,132.0,cover_981.png
"Carry On (Simon Snow, #1)",https://www.goodreads.com/book/show/32768522-carry-on,Rainbow Rowell,4.16,333545,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481729252i/32768522._SX50_.jpg,0.0,528.0,cover_982.png
The Good Girl,https://www.goodreads.com/book/show/18812405-the-good-girl,Mary Kubica,3.80,278786,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388340126i/18812405._SY75_.jpg,0.0,352.0,cover_983.png
"Unwind (Unwind, #1)",https://www.goodreads.com/book/show/764347.Unwind,Neal Shusterman,4.17,248935,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297677706i/764347._SX50_.jpg,0.0,337.0,cover_984.png
"Wallbanger (Cocktail, #1)",https://www.goodreads.com/book/show/15858248-wallbanger,Alice Clayton,3.97,211844,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352205960i/15858248._SY75_.jpg,0.0,384.0,cover_985.png
The Republic,https://www.goodreads.com/book/show/30289.The_Republic,Plato,3.97,225582,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925655i/30289._SY75_.jpg,0.0,416.0,cover_986.png
Good Material,https://www.goodreads.com/book/show/96177629-good-material,Dolly Alderton,3.82,253583,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1694494047i/96177629._SY75_.jpg,0.0,345.0,cover_987.png
Luckiest Girl Alive,https://www.goodreads.com/book/show/22609317-luckiest-girl-alive,Jessica Knoll,3.54,256270,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425975301i/22609317._SY75_.jpg,0.0,338.0,cover_988.png
The Last Flight,https://www.goodreads.com/book/show/52652923-the-last-flight,Julie Clark,4.10,274180,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617291197i/52652923._SY75_.jpg,0.0,320.0,cover_989.png
"Parable of the Sower (Earthseed, #1)",https://www.goodreads.com/book/show/52397.Parable_of_the_Sower,Octavia E. Butler,4.19,261327,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442169447i/52397._SY75_.jpg,5.0,345.0,cover_990.png
"Patriot Games (Jack Ryan, #1)",https://www.goodreads.com/book/show/32682.Patriot_Games,Tom Clancy,4.17,213788,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328007145i/32682._SY75_.jpg,0.0,794.0,cover_991.png
